# returns,episode_length
2.065315775379067986e+01,2.700000000000000000e+01
3.158559940590727066e+01,4.000000000000000000e+01
3.002022116903634696e+01,4.000000000000000000e+01
1.988453036243565819e+01,2.700000000000000000e+01
3.091646734867127577e+01,4.000000000000000000e+01
3.018688576012009506e+01,4.000000000000000000e+01
3.082022116903635123e+01,4.000000000000000000e+01
3.341976006898716633e+01,4.000000000000000000e+01
3.042022026513638266e+01,4.000000000000000000e+01
2.908688255541919077e+01,4.000000000000000000e+01
3.038559940587252228e+01,4.000000000000000000e+01
2.898506364379457168e+01,4.000000000000000000e+01
3.015200518606503621e+01,4.000000000000000000e+01
2.982022116900830255e+01,4.000000000000000000e+01
3.208430994338611697e+01,4.000000000000000000e+01
3.128626805090855356e+01,4.000000000000000000e+01
3.018502015546162554e+01,4.000000000000000000e+01
2.924961059998026514e+01,4.000000000000000000e+01
3.195075061793338378e+01,4.000000000000000000e+01
3.011764383972896297e+01,4.000000000000000000e+01
2.968496673059826563e+01,4.000000000000000000e+01
3.006732926630345304e+01,4.000000000000000000e+01
2.656137969174693936e+01,3.400000000000000000e+01
3.028559764059095727e+01,4.000000000000000000e+01
1.829871718209758669e+01,2.300000000000000000e+01
2.784581540006701061e+01,3.500000000000000000e+01
1.494879551722673305e+01,1.900000000000000000e+01
9.551875991111218767e+00,1.200000000000000000e+01
3.201724508401004243e+01,4.000000000000000000e+01
3.068626511182743499e+01,4.000000000000000000e+01
3.208558544338834650e+01,4.000000000000000000e+01
2.043204372046976403e+01,2.800000000000000000e+01
7.385332942352357932e+00,1.000000000000000000e+01
3.145293221979075327e+01,4.000000000000000000e+01
3.078477322964328167e+01,4.000000000000000000e+01
3.038559893622633012e+01,4.000000000000000000e+01
1.051311217818412125e+01,1.300000000000000000e+01
1.903208654475820794e+01,2.400000000000000000e+01
3.118564800758861466e+01,4.000000000000000000e+01
2.878466010029944400e+01,4.000000000000000000e+01
2.975266413869568183e+01,4.000000000000000000e+01
3.202857544895611142e+01,4.000000000000000000e+01
2.890102448312305938e+01,4.000000000000000000e+01
2.959853176225879068e+01,4.000000000000000000e+01
9.063439585443006763e+00,1.200000000000000000e+01
3.071859613376018316e+01,4.000000000000000000e+01
2.828537200735572554e+01,4.000000000000000000e+01
3.226681889763295885e+01,4.000000000000000000e+01
1.038642541663681840e+01,1.400000000000000000e+01
1.395293177849402433e+01,1.900000000000000000e+01
3.066770587440748486e+01,4.000000000000000000e+01
3.186416706154987111e+01,4.000000000000000000e+01
3.076790931822646158e+01,4.000000000000000000e+01
2.860079353959814341e+01,4.000000000000000000e+01
3.258280471877401396e+01,4.000000000000000000e+01
3.044586983529627489e+01,4.000000000000000000e+01
3.139848993036482128e+01,4.000000000000000000e+01
3.118537023165837496e+01,4.000000000000000000e+01
3.021912616828572951e+01,4.000000000000000000e+01
3.118532626477569281e+01,4.000000000000000000e+01
2.912021688855964641e+01,4.000000000000000000e+01
3.125355439507338318e+01,4.000000000000000000e+01
2.935293177895377426e+01,4.000000000000000000e+01
3.265464629785394646e+00,5.000000000000000000e+00
2.148071471742766647e+01,2.600000000000000000e+01
2.549290248638851608e+01,3.100000000000000000e+01
3.155260585196520395e+01,4.000000000000000000e+01
1.487683971317053633e+01,1.900000000000000000e+01
3.061889264208594241e+01,4.000000000000000000e+01
4.013118245382062632e+00,5.000000000000000000e+00
3.650079528104271276e+00,5.000000000000000000e+00
3.181839255824740675e+01,4.000000000000000000e+01
3.148211642290251078e+01,4.000000000000000000e+01
3.205009641648549490e+01,4.000000000000000000e+01
3.178334438700841602e+01,4.000000000000000000e+01
2.557894037925609254e+01,3.500000000000000000e+01
3.245130222508805673e+01,4.000000000000000000e+01
1.701932907917252535e+01,2.400000000000000000e+01
3.045184596295103319e+01,4.000000000000000000e+01
3.346364696559472662e+01,4.000000000000000000e+01
1.432946878870321505e+01,1.900000000000000000e+01
3.038688703643845557e+01,4.000000000000000000e+01
3.268577933755639719e+01,4.000000000000000000e+01
3.214601672644079855e+01,4.000000000000000000e+01
3.105350758300512481e+01,4.000000000000000000e+01
3.439541472979102821e+01,4.000000000000000000e+01
2.968496044622096619e+01,4.000000000000000000e+01
2.568688783570300060e+01,3.300000000000000000e+01
1.781531194661471673e+01,2.200000000000000000e+01
1.784902566830634640e+01,2.200000000000000000e+01
3.218159230020630446e+01,4.000000000000000000e+01
2.821766148925920348e+01,3.800000000000000000e+01
2.978625522940714632e+01,4.000000000000000000e+01
2.861710213659322832e+01,4.000000000000000000e+01
3.155231222682606074e+01,4.000000000000000000e+01
5.496874996396284629e+00,7.000000000000000000e+00
3.045245947889358007e+01,4.000000000000000000e+01
1.353291709412960486e+01,1.800000000000000000e+01
3.134971317563145732e+01,4.000000000000000000e+01
1.884603521883329336e+01,2.600000000000000000e+01
3.159557818715633815e+01,4.000000000000000000e+01
1.523059507486147801e+01,1.800000000000000000e+01
2.979362770141792183e+00,4.000000000000000000e+00
3.249525842459078007e+01,4.000000000000000000e+01
3.026476054208133348e+01,4.000000000000000000e+01
3.091893273920583596e+01,4.000000000000000000e+01
2.516548830943816384e+01,3.200000000000000000e+01
2.260111240542826749e+01,2.900000000000000000e+01
6.463531514398196620e+00,8.000000000000000000e+00
3.161861031462020932e+01,4.000000000000000000e+01
3.098382231856666991e+01,4.000000000000000000e+01
2.166497097916692027e+01,2.600000000000000000e+01
1.536338107325429547e+01,1.800000000000000000e+01
2.615355450236966917e+01,3.200000000000000000e+01
3.106476351889225640e+01,4.000000000000000000e+01
2.734583009013500288e+01,3.400000000000000000e+01
3.045258710010007164e+01,4.000000000000000000e+01
2.781757522050501663e+01,3.700000000000000000e+01
3.121959888642438941e+01,4.000000000000000000e+01
3.185094229007469480e+01,4.000000000000000000e+01
3.119775990725796788e+01,4.000000000000000000e+01
3.141595534520647703e+01,4.000000000000000000e+01
1.851242286465751974e+01,2.400000000000000000e+01
6.835955201747356824e+00,9.000000000000000000e+00
1.482957673908960494e+01,1.800000000000000000e+01
7.133333333333335524e+00,9.000000000000000000e+00
1.082022105015027336e+01,1.500000000000000000e+01
1.622983066666135343e+01,2.000000000000000000e+01
3.101565154892062992e+01,4.000000000000000000e+01
1.414843975485941918e+01,1.800000000000000000e+01
5.880129496971441938e+00,8.000000000000000000e+00
2.599783396479147513e+01,3.300000000000000000e+01
3.321131129060938036e+01,4.000000000000000000e+01
1.666666675979357848e+01,2.200000000000000000e+01
3.214986146767158459e+01,4.000000000000000000e+01
2.115293177768028698e+01,2.900000000000000000e+01
2.961296236749317501e+01,3.700000000000000000e+01
1.121743836384110260e+01,1.400000000000000000e+01
3.497458558873383083e+01,4.000000000000000000e+01
2.778658334115615958e+01,4.000000000000000000e+01
9.930264982035877708e+00,1.300000000000000000e+01
3.464643099786765390e+01,4.000000000000000000e+01
1.404873965611518649e+01,1.900000000000000000e+01
3.796880972026119405e+00,5.000000000000000000e+00
2.562022116903632707e+01,3.600000000000000000e+01
3.165084028196366361e+01,4.000000000000000000e+01
2.017562393447121494e+01,2.500000000000000000e+01
3.321660628425756556e+01,4.000000000000000000e+01
9.311350567362914887e+00,1.100000000000000000e+01
3.065051941344077591e+01,4.000000000000000000e+01
3.143280166429784828e+01,4.000000000000000000e+01
2.985229407190913520e+01,4.000000000000000000e+01
2.094385302576461427e+01,2.600000000000000000e+01
2.935073137555755096e+01,4.000000000000000000e+01
3.178470172656055936e+01,4.000000000000000000e+01
3.208353952083552940e+01,4.000000000000000000e+01
3.086599127067185933e+01,4.000000000000000000e+01
3.001489016850219116e+01,4.000000000000000000e+01
2.243291727251056500e+01,3.100000000000000000e+01
2.965292693920789091e+01,4.000000000000000000e+01
3.042022116903634910e+01,4.000000000000000000e+01
3.175157978683920490e+01,4.000000000000000000e+01
3.191912528863496590e+01,4.000000000000000000e+01
3.058324883424588592e+01,4.000000000000000000e+01
2.296121158178264210e+01,3.000000000000000000e+01
3.631283715112928689e+01,4.000000000000000000e+01
3.161573229565286880e+01,4.000000000000000000e+01
1.382022116903633524e+01,1.900000000000000000e+01
3.411721735041658832e+01,4.000000000000000000e+01
3.228437119885583684e+01,4.000000000000000000e+01
3.185014780724823424e+01,4.000000000000000000e+01
7.452260674741753022e+00,1.000000000000000000e+01
4.913112269752317296e+00,6.000000000000000000e+00
2.386604395667821876e+01,3.000000000000000000e+01
3.095140670260510163e+01,4.000000000000000000e+01
2.258242609398258693e+01,2.700000000000000000e+01
3.106557933579774300e+01,4.000000000000000000e+01
2.241911393842718780e+01,2.900000000000000000e+01
3.331866870707589356e+01,4.000000000000000000e+01
2.243238366575736009e+01,2.800000000000000000e+01
2.995203981237294499e+01,4.000000000000000000e+01
1.637722259411467007e+01,2.100000000000000000e+01
1.329615023425062503e+01,1.600000000000000000e+01
1.644564030499581264e+01,2.300000000000000000e+01
2.945355450236501582e+01,4.000000000000000000e+01
3.058565306302122977e+01,4.000000000000000000e+01
3.146358166167360082e+01,4.000000000000000000e+01
3.248343475587215323e+01,4.000000000000000000e+01
3.137898919924887764e+01,4.000000000000000000e+01
6.148009980715628764e+00,8.000000000000000000e+00
2.141264151749287592e+01,2.700000000000000000e+01
2.985097209485755698e+01,4.000000000000000000e+01
3.114984220789297709e+01,4.000000000000000000e+01
3.245196340413675529e+01,4.000000000000000000e+01
2.875294279233025208e+01,4.000000000000000000e+01
2.886406396929049478e+01,3.700000000000000000e+01
3.038571430945087215e+01,4.000000000000000000e+01
2.819431666265322178e+01,3.500000000000000000e+01
2.321116781261653017e+01,3.000000000000000000e+01
2.109902751683298661e+01,2.700000000000000000e+01
3.048395521008181674e+01,4.000000000000000000e+01
3.198591559634942172e+01,4.000000000000000000e+01
3.262813694024248434e+01,4.000000000000000000e+01
3.071770028317042289e+01,4.000000000000000000e+01
2.967051279060355373e+00,4.000000000000000000e+00
3.324522713916478267e+01,4.000000000000000000e+01
3.271839829785184151e+01,4.000000000000000000e+01
3.128526712411543542e+01,4.000000000000000000e+01
2.493131209014690342e+01,3.200000000000000000e+01
3.268359936187561487e+01,4.000000000000000000e+01
2.931627368234586939e+01,4.000000000000000000e+01
3.055165885860872521e+01,4.000000000000000000e+01
3.265109350784715758e+01,4.000000000000000000e+01
