# Loss,rewards
6.905179619789123535e-01,6.669310572800933867e-01
4.951373040676116943e-01,6.667014835375705273e-01
1.021885395050048828e+00,6.666712516043987735e-01
5.146453976631164551e-01,6.666672704444750464e-01
1.101481914520263672e+00,6.666667461765015679e-01
1.756316781044006348e+00,6.666666771370975964e-01
6.725163459777832031e-01,6.666666680454889082e-01
1.705088257789611816e+00,6.666666668482399416e-01
2.093790054321289062e+00,8.666666666666666963e-01
7.353903055191040039e-01,7.508916323731139597e-01
7.797347307205200195e-01,7.356455373221110206e-01
1.163708209991455078e+00,7.336378211014028539e-01
9.271460175514221191e-01,7.000000000000000666e-01
1.247022390365600586e+00,7.000018420254696672e-01
6.331171989440917969e-01,7.000006820340901603e-01
9.765310287475585938e-01,6.666666666666666297e-01
7.185599207878112793e-01,6.666666666666666297e-01
1.155348300933837891e+00,6.666666666666666297e-01
9.635552763938903809e-01,6.666666668242354765e-01
1.595357656478881836e+00,6.666666666940042063e-01
1.158767104148864746e+00,7.824417009638454656e-01
1.478935122489929199e+00,9.134628303052526599e-01
7.016827464103698730e-01,9.307166415765490974e-01
1.119578361511230469e+00,9.658515370592356541e-01
1.716383337974548340e+00,9.994684862707322592e-01
9.477611184120178223e-01,9.999939131817531246e-01
7.996326684951782227e-01,9.999992130848568417e-01
1.052341938018798828e+00,1.733332089814202670e-01
9.338459968566894531e-01,7.999999999999999334e-01
1.039679408073425293e+00,7.999999999999999334e-01
9.538697004318237305e-01,7.999999999999999334e-01
6.985517740249633789e-01,7.999999999999999334e-01
8.754193186759948730e-01,7.999999999999999334e-01
1.234119653701782227e+00,0.000000000000000000e+00
1.036788463592529297e+00,7.508916323731139597e-01
9.624067544937133789e-01,7.356455373221110206e-01
1.848834276199340820e+00,7.336378211014028539e-01
1.228183269500732422e+00,7.333734304879762078e-01
2.149782180786132812e+00,7.333386136170721992e-01
8.406403064727783203e-01,7.333340286793400553e-01
1.300009250640869141e+00,6.666666666666665186e-02
6.292748451232910156e-01,6.842249657064471968e-01
1.351177453994750977e+00,6.689788706554443687e-01
1.418605804443359375e+00,6.669711544347362020e-01
7.908991575241088867e-01,6.667067638213096670e-01
7.538644671440124512e-01,6.666719469504056583e-01
5.163910388946533203e-01,6.666673620126735145e-01
6.338663101196289062e-01,6.666667582348652088e-01
1.029515981674194336e+00,6.666666787250301596e-01
8.597714900970458984e-01,6.666666682545993039e-01
7.910380959510803223e-01,6.666666668757771363e-01
1.583636879920959473e+00,7.824417009877566720e-01
1.532103300094604492e+00,7.976877960148486268e-01
7.479872703552246094e-01,6.839204779388552424e-01
1.342136144638061523e+00,6.689387735008643920e-01
7.647724151611328125e-01,6.669658741510055000e-01
1.535076856613159180e+00,6.667060684753037814e-01
1.357856154441833496e+00,6.666718553822073012e-01
1.366133928298950195e+00,7.000000000000000666e-01
1.368795990943908691e+00,6.666666666666666297e-01
7.683384418487548828e-01,6.666666666666666297e-01
7.304596900939941406e-01,6.666666666666666297e-01
1.755894541740417480e+00,6.666666668267882123e-01
8.492192029953002930e-01,6.666666666935506802e-01
1.212030649185180664e+00,6.666666666702294464e-01
3.931484222412109375e-01,6.666666666671359209e-01
7.337657809257507324e-01,6.666666666667283581e-01
9.004420638084411621e-01,7.000000000000000666e-01
9.548655152320861816e-01,6.666666666666666297e-01
1.320738554000854492e+00,6.666666666666666297e-01
1.193822860717773438e+00,7.000000000000000666e-01
1.200134038925170898e+00,6.666666666666666297e-01
7.027017474174499512e-01,6.666666666666666297e-01
1.160083532333374023e+00,6.666666666666666297e-01
1.600261449813842773e+00,6.666666666666666297e-01
1.457339406013488770e+00,7.000000000000000666e-01
1.523856878280639648e+00,6.666666666666666297e-01
3.020038902759552002e-01,6.666666666666666297e-01
1.707239389419555664e+00,6.666666666666666297e-01
9.379905462265014648e-01,6.666666666666666297e-01
9.387381076812744141e-01,6.666666666666666297e-01
8.407468795776367188e-01,8.666666666666666963e-01
6.132562756538391113e-01,8.666666666666666963e-01
9.856948852539062500e-01,9.824417009602194328e-01
7.790901660919189453e-01,9.976877960112222610e-01
8.646183013916015625e-01,9.996955122319305387e-01
1.370936274528503418e+00,9.999599028453571847e-01
1.713187217712402344e+00,8.842196854227081237e-01
1.643780589103698730e+00,7.532031410158848139e-01
3.763308525085449219e-01,7.359499335219821248e-01
8.581532239913940430e-01,7.000000000000000666e-01
7.689361572265625000e-01,7.333333333333333925e-01
1.100583553314208984e+00,7.333362816380205595e-01
2.140296936035156250e+00,7.333341084997689885e-01
9.012315869331359863e-01,7.333334369108963635e-01
2.616875648498535156e+00,7.333333469789763415e-01
9.346175193786621094e-01,7.333333351303129577e-01
1.909029483795166016e+00,7.333333335699726563e-01
1.082246661186218262e+00,7.333333333644956875e-01
9.436240196228027344e-01,7.333333333374371099e-01
6.858976483345031738e-01,7.333333333338737381e-01
5.926910638809204102e-01,7.333333333334044468e-01
6.568658947944641113e-01,8.491083676268954550e-01
1.435060739517211914e+00,7.485794283843373309e-01
8.001974225044250488e-01,7.353410495540416703e-01
9.267280101776123047e-01,8.493727582403126641e-01
1.069964528083801270e+00,7.486142452552401183e-01
6.024861335754394531e-01,7.353456344917735921e-01
1.150204658508300781e+00,7.335983277245682332e-01
9.578154087066650391e-01,7.333682297140721174e-01
9.759790301322937012e-01,7.333379287414963921e-01
6.466609835624694824e-01,7.333339384899638658e-01
1.033646702766418457e+00,8.491084473182942682e-01
9.486656188964843750e-01,8.643544731722307972e-01
1.697126269340515137e+00,8.663621802805682171e-01
1.119961500167846680e+00,8.666265696940117502e-01
4.749664366245269775e-01,8.666613864068931639e-01
9.505805969238281250e-01,8.666659713238158425e-01
1.124103665351867676e+00,1.999999084322171272e-01
1.499339818954467773e+00,7.999999999999999334e-01
6.446607112884521484e-01,7.999999999999999334e-01
7.469644546508789062e-01,6.842249657064471968e-01
1.191945672035217285e+00,6.689788706554443687e-01
1.386609435081481934e+00,6.669711544347362020e-01
5.915499329566955566e-01,6.667067638213096670e-01
1.133533954620361328e+00,6.666719469504056583e-01
1.971934080123901367e+00,6.666673620126735145e-01
7.482043504714965820e-01,6.666667582348652088e-01
9.464213848114013672e-01,6.666666787250301596e-01
5.847382545471191406e-01,6.666666682545993039e-01
1.209357380867004395e+00,6.666666668757771363e-01
1.193436861038208008e+00,6.666666666942037134e-01
1.013174772262573242e+00,6.666666666702929511e-01
9.373155832290649414e-01,6.666666666671442476e-01
1.039089679718017578e+00,6.666666666667295793e-01
5.914103984832763672e-01,6.666666666666749563e-01
9.966553449630737305e-01,7.000000000000000666e-01
2.269576549530029297e+00,6.666666666666666297e-01
2.342702865600585938e+00,6.666666666666666297e-01
1.185750961303710938e+00,6.666666666666666297e-01
8.608734607696533203e-01,7.000000000000000666e-01
9.416334629058837891e-01,7.333333333333333925e-01
1.022964715957641602e+00,7.000000000000000666e-01
2.360562086105346680e+00,7.333333333333333925e-01
1.669984221458435059e+00,7.333333333333333925e-01
1.033922314643859863e+00,7.333333333333333925e-01
8.619099259376525879e-01,7.333333333333333925e-01
1.117972731590270996e+00,7.333333333333333925e-01
8.884056210517883301e-01,8.491083676268856850e-01
1.423953294754028320e+00,7.485794283843362207e-01
1.790692925453186035e+00,7.353410495540414482e-01
9.575164914131164551e-01,7.000000000000000666e-01
1.025007367134094238e+00,7.000313721156388169e-01
6.395663619041442871e-01,7.333333333333333925e-01
6.405217051506042480e-01,7.333333333333333925e-01
6.582862138748168945e-01,7.333333996372614072e-01
8.105063438415527344e-01,7.333333437526400322e-01
1.072737693786621094e+00,7.333333347119576073e-01
5.356854200363159180e-01,7.333333335149059273e-01
4.866166710853576660e-01,8.327113850086175217e-01
2.185544013977050781e+00,8.660005399738949228e-01
7.630834579467773438e-01,6.666666666666665186e-02
1.679130792617797852e+00,8.666666666666666963e-01
1.322000026702880859e+00,8.666666666666666963e-01
1.425818920135498047e+00,8.666666666666666963e-01
1.822097063064575195e+00,8.666666666666666963e-01
4.930055737495422363e-01,8.666666666666666963e-01
1.338165760040283203e+00,8.666666666666666963e-01
2.773187756538391113e-01,8.666666666666666963e-01
6.676776409149169922e-01,7.508916323731139597e-01
8.330465555191040039e-01,7.356455373221110206e-01
1.151489019393920898e+00,7.336378211014028539e-01
6.374750137329101562e-01,7.333734304879762078e-01
4.596484005451202393e-01,3.333333333333336063e-02
8.932738900184631348e-01,9.157750342935528920e-01
1.011567234992980957e+00,8.152460950510027615e-01
8.293315172195434570e-01,3.401947410555439255e-02
1.604631543159484863e+00,7.508916323731139597e-01
7.343677282333374023e-01,8.514205716156638681e-01
1.186768889427185059e+00,8.646589504459584186e-01
1.777240514755249023e+00,8.664022760532400502e-01
2.037943840026855469e+00,8.666318497957629097e-01
1.411834478378295898e+00,8.666620817289345524e-01
7.959899306297302246e-01,8.666660628888583906e-01
5.318717956542968750e-01,9.824416214503847167e-01
2.515638470649719238e-01,9.976877855407915163e-01
3.745693564414978027e-01,9.996955108531082601e-01
8.004336357116699219e-01,8.841848683702310252e-01
8.450253009796142578e-01,7.531985560542415747e-01
5.954806208610534668e-01,7.017240180166196550e-01
1.063953161239624023e+00,7.333333333333333925e-01
9.329535365104675293e-01,7.000000000000000666e-01
9.924323558807373047e-01,7.333333333333333925e-01
1.144551634788513184e+00,7.333333333333333925e-01
7.707107663154602051e-01,7.000000000000000666e-01
9.096016883850097656e-01,7.333333333333333925e-01
6.569027304649353027e-01,7.333333333333333925e-01
8.768527507781982422e-01,7.000000000000000666e-01
1.131033658981323242e+00,8.157732977890536086e-01
1.861951231956481934e+00,9.467961629043633032e-01
8.861396312713623047e-01,9.969224931742287632e-01
1.671122312545776367e+00,8.838800992334991946e-01
6.318135261535644531e-01,8.649179173868863646e-02
1.702522397041320801e+00,9.824417009602194328e-01
1.559920787811279297e+00,9.976877960112222610e-01
5.669888854026794434e-01,9.996955122319305387e-01
1.100749373435974121e+00,9.999599028453571847e-01
5.260173678398132324e-01,9.999947197162611934e-01
8.811090588569641113e-01,9.999993046539931152e-01
1.107316017150878906e+00,8.842248741382489063e-01
8.736261725425720215e-01,7.532038243035280578e-01
9.872232675552368164e-01,7.359500235022479186e-01
1.525389671325683594e+00,8.494529523404880100e-01
1.393814325332641602e+00,9.801748743822864540e-01
1.543987035751342773e+00,9.973892838692722806e-01
9.629369974136352539e-01,9.996562019910153474e-01
7.385491132736206055e-01,8.841796918945643569e-01
6.106531023979187012e-01,8.689729086719865103e-01
1.623471260070800781e+00,9.827454036111258340e-01
8.888138532638549805e-01,9.977277897759506686e-01
8.636200428009033203e-01,8.839257446069838098e-01
5.568170547485351562e-01,7.531644327603160827e-01
8.431069850921630859e-01,7.359448361385326765e-01
6.102362275123596191e-01,7.336772349373101854e-01
1.574639439582824707e+00,7.333786207873549401e-01
1.091027498245239258e+00,7.333392971132868254e-01
9.541668891906738281e-01,7.333341186870719897e-01
4.083304405212402344e-01,7.333334367544018795e-01
1.027949571609497070e+00,7.000000000000000666e-01
8.362428545951843262e-01,7.000000000000000666e-01
4.826731383800506592e-01,7.333333333333333925e-01
9.926389455795288086e-01,7.333333333333333925e-01
1.058140754699707031e+00,8.491083609182643599e-01
5.212203264236450195e-01,8.643544626715012891e-01
2.323935508728027344e+00,8.663621788986614058e-01
9.810966253280639648e-01,8.666265695120332069e-01
1.225922107696533203e+00,6.666666666666665186e-02
1.026808500289916992e+00,7.175582990397805228e-01
1.326026320457458496e+00,7.023122039887778056e-01
8.002920150756835938e-01,6.666666666666666297e-01
1.378414869308471680e+00,6.667033179058382553e-01
2.688136696815490723e-01,6.666719336085670244e-01
5.664014816284179688e-01,6.666673619610228307e-01
4.239908456802368164e-01,6.666667582346651466e-01
4.693426489830017090e-01,7.000000000000000666e-01
1.405574440956115723e+00,7.333333333333333925e-01
1.619218945503234863e+00,7.333333333333333925e-01
7.383590936660766602e-01,7.333333333333333925e-01
5.452706813812255859e-01,7.333333333333333925e-01
1.014529228210449219e+00,7.333333333335860793e-01
4.749678969383239746e-01,7.000000000000000666e-01
1.199298143386840820e+00,7.333333333333333925e-01
5.218548178672790527e-01,7.000000000000000666e-01
7.504154443740844727e-01,7.333333333333333925e-01
7.467545866966247559e-01,7.000000000000000666e-01
7.323229908943176270e-01,7.333333333333333925e-01
1.175081014633178711e+00,7.000000000000000666e-01
6.992022991180419922e-01,7.333333333333333925e-01
8.842389583587646484e-01,7.000000000000000666e-01
1.603556632995605469e+00,7.333333333333333925e-01
5.971975326538085938e-01,7.000000000000000666e-01
7.421500086784362793e-01,7.333333333333333925e-01
1.757515668869018555e+00,7.000000000000000666e-01
5.102950334548950195e-01,7.333333333333333925e-01
9.813135862350463867e-01,7.000000000000000666e-01
9.769738316535949707e-01,7.333333333333333925e-01
8.540316224098205566e-01,7.333333333333333925e-01
1.536141395568847656e+00,7.000000000000000666e-01
8.630834221839904785e-01,7.333333333333333925e-01
1.333094239234924316e+00,8.491068266052606006e-01
1.516242265701293945e+00,9.801294963166070628e-01
6.387306451797485352e-01,9.973833082431493580e-01
8.216745853424072266e-01,9.996554150772875014e-01
1.119373202323913574e+00,9.999546225616180450e-01
8.407996296882629395e-01,9.999940243702543086e-01
1.281434297561645508e+00,8.842241787922420215e-01
7.527706623077392578e-01,7.532037327353294787e-01
1.689058542251586914e+00,9.491083676268861069e-01
7.648123502731323242e-01,9.972256625080646586e-01
7.077181339263916016e-01,8.839201945221164536e-01
7.845695018768310547e-01,7.531637386852690907e-01
1.426668643951416016e+00,7.359447448044235118e-01
1.168194532394409180e+00,7.336772229100311238e-01
4.149746298789978027e-01,7.333786192035166573e-01
5.594882965087890625e-01,7.333392969047155541e-01
7.806215882301330566e-01,7.333341186596058492e-01
8.286991715431213379e-01,7.333334367507848839e-01
1.446947336196899414e+00,7.333333469520924019e-01
1.296784162521362305e+00,7.333333351267500300e-01
1.532663822174072266e+00,7.333333335695034760e-01
8.433287143707275391e-01,3.333333333333336063e-02
2.274276256561279297e+00,8.327113850086175217e-01
7.389845848083496094e-01,8.660005399738949228e-01
1.404217004776000977e+00,7.508899957293784233e-01
1.016939401626586914e+00,7.356455309617208060e-01
1.369228601455688477e+00,7.336378210767486863e-01
8.738065958023071289e-01,7.333734304878807286e-01
1.009254932403564453e+00,7.333386136170719771e-01
6.395567059516906738e-01,7.000000000000000666e-01
1.102070331573486328e+00,6.666666666666666297e-01
7.284738421440124512e-01,6.666666666666666297e-01
6.533999443054199219e-01,6.666666666666666297e-01
7.810739278793334961e-01,6.666666668177154698e-01
6.143736243247985840e-01,6.666666666939790042e-01
6.983739137649536133e-01,6.666666666702921740e-01
6.247116327285766602e-01,6.666666666671442476e-01
7.988451719284057617e-01,6.666666666667295793e-01
3.345245122909545898e-01,6.666666666666749563e-01
4.426509141921997070e-01,6.666666666666677399e-01
8.978859186172485352e-01,6.666666666666668517e-01
4.678411185741424561e-01,6.666666666666668517e-01
1.267540931701660156e+00,6.666666666666668517e-01
9.582839608192443848e-01,7.000000000000000666e-01
6.617640852928161621e-01,6.666666666666666297e-01
7.297309637069702148e-01,6.666666666666666297e-01
1.802256703376770020e+00,6.666666666666666297e-01
1.331120967864990234e+00,7.000000000000000666e-01
4.296735525131225586e-01,6.666666666666666297e-01
1.720016002655029297e+00,6.666666666666666297e-01
1.985395669937133789e+00,7.824416950036509055e-01
5.103542208671569824e-01,6.819127617051412571e-01
1.293322205543518066e+00,7.844494171809029970e-01
1.072719573974609375e+00,6.821771523310959928e-01
4.514490365982055664e-01,7.844842340518316526e-01
7.733213305473327637e-01,6.821817372688282477e-01
7.831232547760009766e-01,7.011545846970880236e-01
8.389170765876770020e-01,6.666666666666666297e-01
1.204846382141113281e+00,6.666990673781230115e-01
8.776841759681701660e-01,7.000000000000000666e-01
7.818214297294616699e-01,6.666666666666666297e-01
4.478481411933898926e-01,6.666666666666666297e-01
9.747271537780761719e-01,8.666666666666666963e-01
8.319132924079895020e-01,8.666666666666666963e-01
7.475648522377014160e-01,7.508916323731139597e-01
1.610936045646667480e+00,8.514205716156638681e-01
1.755084037780761719e+00,9.804339847395112661e-01
2.054634332656860352e+00,3.333333333333336063e-02
7.485870718955993652e-01,8.660447183419508477e-01
1.149161577224731445e+00,9.824413667099781700e-01
8.833951950073242188e-01,9.976877960072627616e-01
1.341829180717468262e+00,9.996955122319143294e-01
8.689379096031188965e-01,9.999599028453571847e-01
1.197951555252075195e+00,3.333280530495943417e-01
5.190445780754089355e-01,8.327113850086175217e-01
5.959655046463012695e-01,7.175567607980314344e-01
8.242299556732177734e-01,7.023121980100127670e-01
8.817897439002990723e-01,7.003044877448946215e-01
1.501994252204895020e+00,7.000400971545531759e-01
3.790628015995025635e-01,7.000052802837385402e-01
9.831979274749755859e-01,7.000006953460067294e-01
6.976556777954101562e-01,8.157751258617511603e-01
1.157063841819763184e+00,8.637447139794840467e-01
1.020727753639221191e+00,8.663614296341127785e-01
1.216235876083374023e+00,8.666265689667159711e-01
1.295098066329956055e+00,8.666613864097253428e-01
2.168396115303039551e-01,8.666659713242855778e-01
1.180649518966674805e+00,7.508915408053929985e-01
1.338711023330688477e+00,7.356455252638102182e-01
1.455581784248352051e+00,7.336378195134783953e-01
1.901183366775512695e+00,8.491484645724196589e-01
8.125976324081420898e-01,7.485847086405380546e-01
1.261067986488342285e+00,7.353417448964219005e-01
6.410382986068725586e-01,7.335978155144807777e-01
1.236947536468505859e+00,7.333681622625379815e-01
4.723638296127319336e-01,7.000000000000000666e-01
5.225667357444763184e-01,8.157738891144123983e-01
6.641503572463989258e-01,8.637468542846881148e-01
7.012579441070556641e-01,6.666666666666665186e-02
7.953870296478271484e-01,8.666666666666666963e-01
6.226207613945007324e-01,7.508916323731139597e-01
8.565354347229003906e-01,7.356455373221110206e-01
6.793402433395385742e-01,7.336378211014028539e-01
9.238172769546508789e-01,7.333734304879762078e-01
7.742451429367065430e-01,7.333386136170721992e-01
2.103257477283477783e-01,7.333340286793400553e-01
6.112045049667358398e-01,7.333334249015317496e-01
1.203066825866699219e+00,7.333333453916969225e-01
1.094590663909912109e+00,7.333333349212659558e-01
2.783703207969665527e-01,7.333333335424437882e-01
1.059027314186096191e+00,7.000000000000000666e-01
7.929572463035583496e-01,8.157732852022151482e-01
9.759568572044372559e-01,7.970759584261815078e-01
9.746347069740295410e-01,7.996947591183517501e-01
1.339705467224121094e+00,7.999599020887092626e-01
4.291418194770812988e-01,0.000000000000000000e+00
7.669370174407958984e-01,8.327113850086175217e-01
5.730239748954772949e-01,7.994206396384210267e-01
1.151729464530944824e+00,9.157747199343426736e-01
1.189633607864379883e+00,9.310211293407305577e-01
5.637480020523071289e-01,8.172538112716920544e-01
3.115197420120239258e-01,8.349718492076845244e-01
6.500825881958007812e-01,8.662974627570619868e-01
1.280254840850830078e+00,8.667052408619061454e-01
5.132955312728881836e-01,8.666718545499625392e-01
4.451783895492553711e-01,8.666673499534939262e-01
2.623009681701660156e-01,8.666667566469316020e-01
4.285956621170043945e-01,8.666666785159197195e-01
9.997336864471435547e-01,8.666666682270621758e-01
9.877226352691650391e-01,8.666666668721508815e-01
7.981783151626586914e-01,8.666666666937263841e-01
1.079418540000915527e+00,8.666666666702300681e-01
8.517215251922607422e-01,8.666666666671359875e-01
4.762456417083740234e-01,7.508916323731756881e-01
1.370473980903625488e+00,7.356455373221191252e-01
1.284609436988830566e+00,7.000000000000000666e-01
1.067468643188476562e+00,6.666666666666666297e-01
9.412627220153808594e-01,6.666680713656414348e-01
8.589901328086853027e-01,7.000000000000000666e-01
7.001065611839294434e-01,7.333333333333333925e-01
7.689490318298339844e-01,7.000000000000000666e-01
1.503046870231628418e+00,7.333333333333333925e-01
1.320493817329406738e+00,7.333333333333333925e-01
1.275991439819335938e+00,7.333333333333333925e-01
1.060602903366088867e+00,7.333333333333333925e-01
5.791298747062683105e-01,7.333333333336339299e-01
1.004799842834472656e+00,7.333333333333954540e-01
7.759550809860229492e-01,7.333333333333414972e-01
8.345208764076232910e-01,8.491083676268873504e-01
8.901379704475402832e-01,7.485794283843363317e-01
7.524929642677307129e-01,8.511160838475944068e-01
1.126131892204284668e+00,7.488438189977627557e-01
9.733639955520629883e-01,8.511509007184981934e-01
1.142028093338012695e+00,7.488484039354950106e-01
1.331899881362915039e+00,7.011545846970338447e-01
9.423340559005737305e-01,7.333333333333333925e-01
6.808424592018127441e-01,8.327113850086175217e-01
7.685189247131347656e-01,7.994206396384210267e-01
9.341299533843994141e-01,7.999992725377128577e-01
1.097900152206420898e+00,6.842249642142036459e-01
7.733007073402404785e-01,6.689788706496669901e-01
7.852956056594848633e-01,6.669711544347137755e-01
2.017444133758544922e+00,6.667067638213094449e-01
8.361653089523315430e-01,6.666719469504056583e-01
5.854537487030029297e-01,6.666673620126735145e-01
6.843010783195495605e-01,6.666667582348652088e-01
5.602046251296997070e-01,6.666666787250301596e-01
7.579587697982788086e-01,6.666666682545993039e-01
2.609027624130249023e-01,7.000000000000000666e-01
3.473550677299499512e-01,6.666666666666666297e-01
1.579460382461547852e+00,7.824401606728020875e-01
1.291301250457763672e+00,7.976877944208881077e-01
1.135178089141845703e+00,7.996955122304288954e-01
7.294756174087524414e-01,6.841848685518093776e-01
3.609707355499267578e-01,6.689735903717064502e-01
3.833103775978088379e-01,6.669704590887294282e-01
1.251049041748046875e+00,6.667066722531113099e-01
8.971353769302368164e-01,6.666719348920420174e-01
1.327243566513061523e+00,6.666673604247407292e-01
7.800430059432983398e-01,6.666667580257547021e-01
1.453801274299621582e+00,6.666666786974930758e-01
1.172956705093383789e+00,6.666666682509729824e-01
8.509923219680786133e-01,6.666666668752996294e-01
6.842862367630004883e-01,6.666666666941408748e-01
5.260649919509887695e-01,6.666666666702846245e-01
4.581829607486724854e-01,6.666666666671431374e-01
6.460211873054504395e-01,6.666666666667294683e-01
1.381072402000427246e+00,6.666666666666749563e-01
8.824040293693542480e-01,6.666666666666677399e-01
1.261364221572875977e+00,6.666666666666668517e-01
1.837019562721252441e+00,7.000000000000000666e-01
5.280720591545104980e-01,6.666666666666666297e-01
6.079664826393127441e-01,7.824401606691759881e-01
1.442867040634155273e+00,6.819127584755720894e-01
5.245134234428405762e-01,1.177827505078537645e-01
1.427244663238525391e+00,8.327113850086175217e-01
6.874809861183166504e-01,7.994206396384210267e-01
8.418003320693969727e-01,7.999992725377128577e-01
1.136133432388305664e+00,7.999999992673099136e-01
6.178227663040161133e-01,8.327114268021410526e-01
6.188139915466308594e-01,0.000000000000000000e+00
6.254068017005920410e-01,8.327113850086175217e-01
1.095780849456787109e+00,8.333325585628742482e-01
9.235232472419738770e-01,9.491083673062051806e-01
3.051709532737731934e-01,9.972256639838471548e-01
7.312059998512268066e-01,9.996954066706343900e-01
1.852267026901245117e+00,8.841848685509939854e-01
1.588430047035217285e+00,8.689735903717048515e-01
1.085137844085693359e+00,8.669704590887293838e-01
9.223775863647460938e-01,8.667066722531112655e-01
8.828610777854919434e-01,8.666719348920420840e-01
6.651124358177185059e-01,8.666673604247407958e-01
5.979039669036865234e-01,8.666667580257545467e-01
5.546802282333374023e-01,7.508916444039401838e-01
1.069032907485961914e+00,7.356455389064174843e-01
9.372600317001342773e-01,7.336378213100357426e-01
1.069245576858520508e+00,7.333734305154505639e-01
8.006634712219238281e-01,7.333386136206901940e-01
1.036948323249816895e+00,7.333340286798165630e-01
1.720633029937744141e+00,7.333334249015943662e-01
9.427912235260009766e-01,7.333333453917051381e-01
6.777733564376831055e-01,7.333333349212670660e-01
8.868694305419921875e-01,7.333333335424438992e-01
7.420658469200134277e-01,7.333333333608704763e-01
7.533257007598876953e-01,7.333333333369597140e-01
6.020134091377258301e-01,8.491083676273637471e-01
1.767477989196777344e+00,8.643544626779519069e-01
1.104530572891235352e+00,8.324084823671452638e-01
4.179202914237976074e-01,1.993806585272873411e-01
9.989486932754516602e-01,8.327113850086175217e-01
1.135215282440185547e+00,8.660005399738949228e-01
6.358822584152221680e-01,8.666658430372319311e-01
1.623702168464660645e+00,8.666666658385823174e-01
2.257679700851440430e-01,7.508916323714549534e-01
1.499126911163330078e+00,8.514205716156606485e-01
9.559247493743896484e-01,9.804339847395112661e-01
9.287868738174438477e-01,9.974234053977957259e-01
1.031430840492248535e+00,9.996606953610266411e-01
4.482528865337371826e-01,9.999553179076249299e-01
1.143098354339599609e+00,8.842190816448999291e-01
9.828921556472778320e-01,8.689780957996027233e-01
1.361301660537719727e+00,9.827460866896595704e-01
1.002114176750183105e+00,8.819528454351267532e-01
1.261767029762268066e+00,7.529046271080549468e-01
1.534330964088439941e+00,7.016855417747484003e-01
4.540053308010101318e-01,7.003358851065106805e-01
4.015407860279083252e-01,7.000446805501535641e-01
1.155532360076904297e+00,7.333333333333333925e-01
7.594106197357177734e-01,7.333333333333333925e-01
7.839044928550720215e-01,7.333334220978687812e-01
3.932138383388519287e-01,7.333333467226493818e-01
8.438751101493835449e-01,7.333333351031173786e-01
1.159543871879577637e+00,7.333333335664168340e-01
4.643397629261016846e-01,7.333333333640275065e-01
5.910592675209045410e-01,7.333333333373753815e-01
1.164284706115722656e+00,7.333333333338655224e-01
1.286117911338806152e+00,7.333333333334034476e-01
1.329758405685424805e+00,7.333333333333426074e-01
9.691224098205566406e-01,7.333333333333346138e-01
1.283974528312683105e+00,7.333333333333335036e-01
7.603080868721008301e-01,7.333333333333333925e-01
1.241595387458801270e+00,7.333333333333333925e-01
7.515482306480407715e-01,7.333333333333333925e-01
4.079579114913940430e-01,7.333333333333333925e-01
7.400949597358703613e-01,7.333333333333333925e-01
6.910002231597900391e-01,7.333333333333333925e-01
1.585401296615600586e+00,7.333333333333333925e-01
9.116026163101196289e-01,7.333333333333333925e-01
4.467408061027526855e-01,7.333333333333333925e-01
7.501639723777770996e-01,8.327113850086175217e-01
7.075709104537963867e-01,7.175567607980314344e-01
5.459881424903869629e-01,7.347507820363540221e-01
4.429478049278259277e-01,8.494110616379716427e-01
9.228006005287170410e-01,9.801695933634078095e-01
5.283285379409790039e-01,9.973885885268879425e-01
1.068369626998901367e+00,9.996561104232943862e-01
8.859717249870300293e-01,8.841796798362636656e-01
1.365266323089599609e+00,8.350058106290582094e-01
2.933229506015777588e-01,0.000000000000000000e+00
1.166930913925170898e+00,7.993780516752840848e-01
6.889850497245788574e-01,6.842234274646982195e-01
6.089375615119934082e-01,6.689788646766793301e-01
9.612937569618225098e-01,6.669711544115611845e-01
1.277882575988769531e+00,3.333333333333336063e-02
1.095111727714538574e+00,8.327113850086175217e-01
1.323378324508666992e+00,7.175567607980314344e-01
3.492647409439086914e-01,7.023121980100127670e-01
4.926232397556304932e-01,7.003044877448946215e-01
1.538884758949279785e+00,7.000400971545531759e-01
7.990147471427917480e-01,7.000052802837385402e-01
1.197583436965942383e+00,7.000006953460067294e-01
4.937141835689544678e-01,7.333333333333333925e-01
5.429506301879882812e-01,8.491066305888752552e-01
1.464439392089843750e+00,8.643544624594988735e-01
9.535230398178100586e-01,9.821372134005343923e-01
4.442292749881744385e-01,9.976476988841165294e-01
8.313014507293701172e-01,9.996902319518179425e-01
1.350877046585083008e+00,9.999592074998279179e-01
7.488827109336853027e-01,8.842195938545726053e-01
4.549231529235839844e-01,9.847531975446349728e-01
7.018599510192871094e-01,9.979921906231618012e-01
4.128887653350830078e-01,9.997355971190994284e-01
5.839675664901733398e-01,9.999651815136262334e-01
4.888221919536590576e-01,9.999954148495310280e-01
1.113500833511352539e+00,9.999993961941768816e-01
1.136399984359741211e+00,8.842248861929231651e-01
1.186437368392944336e+00,7.532038258909747874e-01
4.871751964092254639e-01,6.666666666666665186e-02
1.675211906433105469e+00,7.175582990397805228e-01
9.933838844299316406e-01,6.680887050563216745e-01
7.949026823043823242e-01,7.000000000000000666e-01
1.581332802772521973e+00,7.000370662217848539e-01
7.349672913551330566e-01,8.157803086118526892e-01
