# returns,episode_length
2.985177089548603391e+01,4.000000000000000000e+01
3.105022180014661615e+01,4.000000000000000000e+01
2.986902504889515342e+01,4.000000000000000000e+01
3.183209810250222205e+01,4.000000000000000000e+01
3.065037635830620388e+01,4.000000000000000000e+01
1.731021129344555654e+00,3.000000000000000000e+00
3.002693896374963956e+01,4.000000000000000000e+01
1.305355450212939417e+01,1.800000000000000000e+01
3.116804110686747720e+01,4.000000000000000000e+01
7.465535899690335597e+00,9.000000000000000000e+00
2.948086849092308270e+01,4.000000000000000000e+01
2.868688702907202170e+01,4.000000000000000000e+01
3.042022116903635265e+01,4.000000000000000000e+01
2.412966577955670289e+01,3.100000000000000000e+01
3.259512101119199201e+01,4.000000000000000000e+01
3.208600877654773598e+01,4.000000000000000000e+01
4.363163999514164004e+00,6.000000000000000000e+00
3.205137074250340845e+01,4.000000000000000000e+01
3.228688714035691021e+01,4.000000000000000000e+01
3.281834590981642918e+01,4.000000000000000000e+01
6.252144511614877054e+00,8.000000000000000000e+00
3.118559940590726498e+01,4.000000000000000000e+01
2.978502551412677235e+01,4.000000000000000000e+01
2.845293177768030546e+01,4.000000000000000000e+01
2.955292856353932862e+01,4.000000000000000000e+01
2.148346904256369783e+01,2.700000000000000000e+01
3.238362123142375992e+01,4.000000000000000000e+01
3.135178840112149246e+01,4.000000000000000000e+01
2.968568678009754436e+01,4.000000000000000000e+01
3.044983097756854562e+01,4.000000000000000000e+01
2.751345400605269376e+01,3.300000000000000000e+01
1.836200995857709373e+01,2.000000000000000000e+01
1.854896138204315648e+01,2.400000000000000000e+01
6.881367103226812887e+00,9.000000000000000000e+00
2.791201837996997170e+01,3.300000000000000000e+01
2.989873959114094859e+01,4.000000000000000000e+01
1.446538476637272375e+01,1.800000000000000000e+01
7.745983258808675664e+00,9.000000000000000000e+00
3.011893120220353026e+01,4.000000000000000000e+01
9.053554383268053840e+00,1.200000000000000000e+01
4.366043942791096200e+00,6.000000000000000000e+00
3.148684429351574110e+01,4.000000000000000000e+01
3.171743810809467945e+01,4.000000000000000000e+01
3.109692673985857070e+01,4.000000000000000000e+01
2.858688712803780163e+01,4.000000000000000000e+01
